,2021-10-27 00:40:00,2021-10-27 00:50:00,2021-10-27 01:00:00,2021-10-27 01:10:00,2021-10-27 01:20:00,2021-10-27 01:30:00,2021-10-27 01:40:00,2021-10-27 01:50:00,2021-10-27 02:00:00,2021-10-27 02:10:00,2021-10-27 02:20:00,2021-10-27 02:30:00,2021-10-27 02:40:00,2021-10-27 02:50:00,2021-10-27 03:00:00,2021-10-27 03:10:00,2021-10-27 03:20:00,2021-10-27 03:30:00,2021-10-27 03:40:00,2021-10-27 03:50:00,2021-10-27 04:00:00,2021-10-27 04:10:00,2021-10-27 04:20:00,2021-10-27 04:30:00,2021-10-27 04:40:00
MODEM__33_IN_max,9.0709465e-05,6.49372e-05,0.00010388898,9.456073e-05,6.873731e-05,8.153661e-05,2.8581328e-05,6.635483e-05,0.000103518905,7.9998594e-05,0.00018086522,6.872913e-05,0.00012374845,7.4713076e-05,8.512602e-05,0.00017877892,9.061125e-05,4.7648973e-05,0.000111321424,0.0002496971,0.000100493795,8.440929e-05,9.836375e-05,7.958813e-05,7.4013886e-05
MODEM__33_OUT_mean,-2.6662708e-05,-7.457398e-05,-8.8920366e-05,-7.85062e-05,-8.147449e-05,-9.60459e-05,-0.00011171456,-7.763739e-05,-6.380494e-05,-5.798584e-05,-0.000115329945,-3.1975902e-05,-4.736407e-05,-5.3438835e-05,-4.5017092e-05,-3.0428724e-05,-4.097423e-05,-2.2860264e-05,-3.1489468e-05,-3.8341757e-05,-5.1736664e-05,-0.000115538234,-7.486317e-05,-7.0852795e-05,-8.2319006e-05
MODEM__33_OUT_std,0.0011471687,0.000870066,0.0008683499,0.00093174237,0.0010167434,0.0010319806,0.0012788962,0.0020598418,0.0009063077,0.0010434599,0.001164408,0.0027520522,0.0012646879,0.0013156505,0.0010068463,0.0012502389,0.0010967774,0.0011740226,0.00090181513,0.00089102925,0.00071965,0.0009406122,0.0007634359,0.0011809587,0.0011397392
MODEM__33_OUT_min,9.8987126e-05,0.00015029674,2.9996401e-05,3.3443943e-05,2.0546888e-05,2.9009372e-05,0.0001562671,3.4074506e-05,6.764313e-05,3.0468247e-05,-3.1078154e-05,-0.00010404241,-6.6177876e-05,-9.8001394e-05,0.00010084845,8.053875e-05,9.160771e-05,-2.9681354e-05,-1.3238657e-05,2.5459065e-05,2.126755e-05,9.777349e-05,0.00010765449,0.00010005541,0.000108713924
MODEM__33_OUT_max,0.00934998,0.011238752,0.011519257,0.011524158,0.011481701,0.0116105005,0.010736469,0.011087521,0.011377782,0.011551201,0.012162697,0.012216362,0.012384832,0.012345421,0.009709724,0.010260641,0.011103391,0.012406835,0.011431036,0.009488109,0.011022635,0.010541511,0.009719625,0.0100771785,0.009570807
MODEM__34_IN_mean,0.0040872274,0.004142922,0.0041014887,0.0041864496,0.003920731,0.003601233,0.0040543913,0.004416307,0.0041374415,0.0041450392,0.005791422,0.0061207977,0.005898019,0.0058510425,0.004785519,0.0040538604,0.004276841,0.005859879,0.006397545,0.0040770494,0.0039221914,0.0033447507,0.003697392,0.003403449,0.0036205023
MODEM__34_IN_std,0.001499596,0.0010449889,0.0010724108,0.0014939053,0.0015676417,0.0013483474,0.0014052643,0.001485508,0.0011224716,0.0011678544,0.001147114,0.0008043624,0.0007543333,0.0008145761,0.0007899784,0.0008982232,0.0010165288,0.0010487542,0.00093157537,0.0008263145,0.001679713,0.0017823919,0.0014730352,0.001314259,0.0017883135
MODEM__34_IN_min,0.0011289754,0.00074624456,0.0009512146,0.0008064619,0.0010642792,0.0007940143,0.0013744839,0.0015175408,0.0007211441,0.0006192239,0.0005488887,0.00041142642,0.0006839564,0.0006577752,0.00059999904,0.00023378676,0.0006552292,0.000804216,0.00044162286,0.0005279201,0.00061282894,0.00056855765,0.00077335647,0.0008809857,0.0006910634
MODEM__34_IN_max,0.021559257,0.020361697,0.020401705,0.020165773,0.020245928,0.018323278,0.017749878,0.018681204,0.019460326,0.020450069,0.026825355,0.02886231,0.027938163,0.028060613,0.022017965,0.022410288,0.02297239,0.026969792,0.026699029,0.019612916,0.023347013,0.018520387,0.016776737,0.016046302,0.017356262
MODEM__34_OUT_mean,0.00859517,0.008393679,0.008010602,0.008043193,0.008408423,0.0080764145,0.0069626938,0.008228214,0.007999033,0.008163287,0.011804692,0.011464254,0.011342899,0.0113736065,0.009505652,0.010089187,0.008812324,0.012165127,0.01213753,0.0081635425,0.00819721,0.007385719,0.007372481,0.006975555,0.007120521
MODEM__34_OUT_std,0.0009136887,0.0004156083,0.0010483527,0.0009014188,0.0008180598,0.0008426722,0.0004406219,0.0009755695,0.0007199885,0.0007657673,0.0007222092,0.0018937911,0.0015841919,0.0016315834,0.0004698875,0.00057159143,0.0007988593,0.0012062646,0.001203818,0.0008074839,0.0008467378,0.0008104208,0.0007263605,0.00045948394,0.000521
MODEM__34_OUT_min,0.0007407044,0.0004452935,0.00054797495,0.0003191286,0.00024239234,0.0002891978,0.00046366366,0.0005649358,0.00023304865,0.00029341498,0.00020531414,0.0009165779,0.001008414,0.0008626341,0.00025760016,0.00023740686,0.00034902338,0.00034823976,0.00023380903,0.00025017065,0.00025028872,0.00027676555,0.00047529658,0.00031827932,0.00030655198
MODEM__34_OUT_max,0.00015561622,0.00015564583,0.00015282704,0.00015048582,0.00015530431,0.00015507358,0.00015288843,0.00015276803,8.248681e-05,8.472697e-05,0.00016496638,3.008015e-05,3.0051906e-05,2.6332915e-05,5.643417e-05,0.0001448166,5.652526e-05,5.895193e-05,5.6513865e-05,5.497413e-05,5.6435925e-05,0.00015276932,0.00015107944,0.00015524113,0.0001534641
MODEM__37_IN_mean,0.000108202745,7.8513294e-05,0.00011701398,9.158723e-05,0.00011557312,0.00014045765,-5.7325474e-06,-2.1321155e-05,8.734238e-05,0.000113537455,2.37264e-05,-3.80479e-06,5.2189913e-05,3.2718784e-05,4.213108e-05,2.637898e-05,0.00011397131,1.3937837e-05,9.362335e-06,0.00010617111,2.5019612e-05,0.000104307386,4.55324e-05,5.6619945e-05,5.6770168e-05
MODEM__37_IN_std,-1.3721286e-05,1.2023565e-05,4.821093e-05,5.895703e-06,3.903552e-05,-4.8344737e-06,4.130328e-05,9.720754e-05,-6.675789e-05,-3.3152515e-05,-8.0006015e-05,-3.052221e-05,-2.595026e-05,-3.0055566e-05,-5.1101655e-05,3.5620287e-06,1.0563084e-05,-7.521323e-05,-6.9483125e-05,-9.9906414e-05,-3.4793782e-05,-2.0119624e-06,-2.6200878e-05,1.9083507e-05,0.000121349454
MODEM__37_IN_min,-2.8224458e-05,-2.7924576e-05,-3.8938753e-05,-3.9293518e-05,-3.196992e-05,-3.1088763e-05,-3.2526325e-05,-2.6747719e-05,-3.628673e-05,-3.5963505e-05,-2.2574615e-05,-2.1026019e-05,-2.041877e-05,-3.2622656e-06,-4.411074e-05,-3.877219e-05,-4.050332e-05,-4.8876296e-05,-3.2784425e-05,-4.95741e-05,-5.127452e-05,-3.5742807e-05,-3.4436758e-05,-3.4760073e-05,-1.2156768e-05
MODEM__37_IN_max,0.00017632458,0.00022909074,0.00019569101,0.00016866067,0.00022570779,0.00021405632,0.0002195637,0.00034860685,0.00015806954,0.00020176714,0.00016217688,0.0004980991,0.00026087582,0.00027145506,9.3931594e-05,8.719117e-05,0.00011638547,9.642304e-05,7.08841e-05,0.00017145621,0.00020438337,0.00017534019,0.00014837981,0.0001912948,0.000216282
MODEM__37_OUT_mean,0.01647818,0.015996931,0.016115109,0.016070887,0.01594442,0.016072972,0.0163569,0.016488113,0.015960356,0.016473042,0.022984166,0.022964194,0.022235852,0.022688285,0.016165042,0.01669731,0.01638121,0.021477444,0.020192059,0.016041804,0.019108893,0.014385434,0.012854002,0.013154612,0.013146052
MODEM__37_OUT_std,0.0039748456,0.0038902084,0.0039810864,0.003817185,0.0039539384,0.0038827173,0.004110519,0.0044247136,0.0035873405,0.0040926347,0.0044876863,0.005484357,0.005488892,0.005568439,0.0036102592,0.003153299,0.003474822,0.0036219673,0.004291373,0.0032944963,0.0043160985,0.0032365571,0.0033466553,0.0039802813,0.0039432244
MODEM__37_OUT_min,0.0018182193,0.0014986516,0.0018058381,0.0013364875,0.0023859113,0.0017333019,0.0023514214,0.002249143,0.0013586985,0.001956558,0.0023550699,0.002707082,0.0024633035,0.0018190269,0.0022180446,0.0018702047,0.002349102,0.0021641867,0.0026988564,0.0024919468,0.0027704819,0.0020859174,0.0022238004,0.0017810868,0.0022030023
MODEM__37_OUT_max,0.0026031726,0.0029783938,0.0025567263,0.0030768097,0.0030965777,0.0031398071,0.0029894952,0.0031006713,0.002525141,0.002535981,0.003268819,0.0031940413,0.0031569574,0.0031516647,0.0027679235,0.0023223348,0.0024208967,0.0022428115,0.0022166022,0.0023275171,0.002169491,0.0022733132,0.0021994465,0.0024030462,0.002044038
MODEM__3_IN_mean,1.0610665e-05,-7.451358e-05,-7.521836e-05,4.4526228e-06,1.0811286e-05,1.0811286e-05,-1.5716864e-08,-5.9102047e-07,3.987227e-05,-7.5105774e-05,1.6780256e-06,5.2970518e-06,-2.7467237e-05,7.46127e-06,-5.2391784e-05,-3.4000755e-07,6.502849e-06,5.57465e-07,7.2231114e-06,1.262734e-05,1.2426719e-05,5.001854e-05,4.3263928e-05,-8.898673e-06,-1.6331176e-05
MODEM__3_IN_std,0.0022429477,0.0026024936,0.0022724073,0.004082448,0.0024256734,0.002570191,0.0026947337,0.0024195334,0.0045283437,0.0025172182,0.0026330792,0.0028488226,0.0033370883,0.0031550068,0.002649336,0.0025253682,0.0022714299,0.0037086266,0.002267088,0.0027970697,0.0027338066,0.0023667482,0.0027314834,0.002593126,0.0035146617
MODEM__3_IN_min,-9.9164994e-05,-0.00010365074,-0.00014421101,0.00050714536,-5.246984e-05,-7.130287e-05,0.00024582606,-8.369312e-05,0.00021093572,-8.0723694e-05,-5.1433735e-06,5.1558458e-05,0.0012611668,0.0002858298,-7.3867566e-05,3.8500184e-07,6.2123254e-06,0.00021819274,-7.696013e-05,-6.400616e-05,2.7311466e-05,-0.000118223295,4.790923e-05,-0.00012749348,0.0002681068
MODEM__3_IN_max,7.791189e-05,-5.308635e-05,0.00021863343,7.074805e-05,-3.059336e-05,-3.2528184e-05,-1.9389954e-05,5.471563e-05,-1.5296591e-05,6.265531e-05,7.4666954e-05,-1.166978e-05,-5.2325744e-05,3.0529198e-05,0.00018612451,5.7265963e-05,-0.0001517355,-1.6417502e-05,-1.723873e-05,-3.692087e-05,-5.4713393e-05,-5.2067335e-05,-0.00017834787,0.00031596923,0.00047390658
MODEM__3_OUT_mean,-2.2193675e-05,5.7764382e-06,-1.3294282e-06,-4.296787e-06,6.972081e-06,1.9468955e-06,-5.2620817e-06,-1.140608e-05,-1.8848616e-06,-1.3969141e-06,-3.7720103e-05,2.246325e-05,1.883927e-05,4.595014e-06,-7.210164e-05,-1.2036544e-05,-1.8891293e-05,5.1503263e-05,5.147827e-05,-2.4696204e-05,4.550437e-05,-5.386294e-05,3.8799168e-05,3.392031e-05,8.69373e-05
MODEM__3_OUT_std,0.001911037,-8.400781e-05,-9.154522e-05,0.0008682005,-7.5317475e-05,-4.2891195e-05,-6.277294e-07,-0.000101412734,0.00022467486,-0.00011805787,0.0017970036,0.0014240643,0.0013693387,0.0013843874,-2.9167331e-05,-0.00011629921,-6.249484e-05,0.00097576977,0.00016873854,-2.904211e-05,0.0011340155,0.00022078386,0.0002412352,-6.941041e-05,-5.55659e-05
MODEM__3_OUT_min,0.0016362511,-0.00035978272,-0.00031328827,0.00038932473,-0.00036034122,-0.00037240086,-0.00044369663,-0.0005583102,0.0005979732,-0.0003512909,0.0018535653,0.0021654593,0.0021308772,0.0020352956,0.00011903606,-0.00021275601,-0.00020527064,0.0021843049,0.0013413801,0.00023632553,0.0015208595,2.0675966e-06,0.00032775194,-0.0004633901,-0.00036583614
MODEM__3_OUT_max,5.1697712e-05,4.5340796e-05,4.5340796e-05,5.7279154e-05,8.252414e-07,3.6160913e-05,1.7685526e-05,8.89948e-06,6.751118e-05,4.1227075e-05,4.713306e-05,-5.396294e-05,-5.8713835e-05,-6.1276514e-05,-6.57692e-05,-1.4770951e-05,2.7521946e-06,7.2473413e-06,-5.3716103e-05,-7.4329066e-05,-0.00010648713,3.6632832e-06,5.7501715e-05,0.0001862306,0.0002541281
MODEM__4_IN_mean,0.00037966727,0.0004175191,0.00030046166,0.00038589555,0.00037935522,0.0005562784,-0.00012543348,1.5665028e-06,0.0004653026,0.00043267632,-1.5294972e-05,-0.0004616187,0.00015563445,-0.00014521582,0.00020962564,0.00041021412,0.00025280035,0.00022646697,0.00019753593,0.00034039255,0.0003134131,0.00068339723,0.0007367088,0.0007114352,0.00080284476
MODEM__4_IN_std,-0.00031655608,-0.00018180313,-0.00026332497,0.00026804823,-0.000117516,0.00044838985,-0.0001996195,-0.00033104784,0.00019282915,-0.0002147672,0.0002984033,-0.00014066575,0.00020533706,0.0001455732,-9.358579e-05,0.00013076754,-0.00013403728,-0.0001605378,-0.00011941757,-0.00015800653,-0.0001822485,-0.00027094377,-0.00029229815,0.00025621123,0.0002793552
MODEM__4_IN_min,0.005372322,0.004727323,0.0043026484,0.005541577,0.0048029004,0.0046586506,0.0003936911,0.0016191945,0.0050249975,0.004207593,0.0029595625,0.00041447158,0.0018634371,0.0017896432,0.0026394117,0.0032313338,0.002920223,0.0026085342,0.0025391788,0.0034689847,0.0034235343,0.0058083264,0.005728425,0.00615742,0.0066059493
MODEM__4_IN_max,2.0201265e-05,2.966985e-05,-3.7856742e-05,2.3053391e-05,2.2396367e-05,2.3008686e-05,-0.0003524519,0.00013698754,1.698677e-05,2.607525e-05,-9.944299e-05,0.00031523692,-4.467748e-05,-2.801046e-05,-1.7096703e-05,0.00016864068,-5.698267e-05,0.00010716987,-8.186221e-05,1.5039872e-05,4.384182e-05,2.5954489e-05,1.9109795e-05,9.5940675e-05,9.92933e-05
MODEM__4_OUT_mean,1.6352225e-05,-4.7877464e-05,-3.1851552e-05,-1.9653611e-05,-1.656884e-05,-1.0507776e-05,-0.00054250297,-0.00050688704,6.930957e-05,7.359044e-06,-0.00022701613,-0.00017101424,-0.00020730833,-0.00014392968,-0.000739371,-0.00020301781,-4.4885302e-05,-7.833066e-06,-1.9306632e-05,7.0267524e-06,5.0633487e-05,8.992232e-05,-0.0004771051,-0.00010168474,-7.765366e-05
MODEM__4_OUT_std,-0.0005084192,-0.00028018316,-0.00028605867,-0.00034185866,-0.00031268547,9.2169785e-06,-0.00034053496,-2.5183614e-05,-0.00047192513,-0.00033846233,0.0007982515,-0.00025830456,0.00067881035,0.0005606422,-0.00046688117,-0.00018145432,-0.00044092425,0.0008183178,-0.00038235413,-0.00037575635,-0.00047430862,-0.0002128308,-0.00020904499,-0.00016378345,-0.00022518163
MODEM__4_OUT_min,0.0033424331,-0.00019566018,0.002755474,0.00327213,0.0029933194,0.0029273797,-0.0013250383,0.0018550925,0.002983429,0.0025827894,0.003942388,0.003936598,0.0045254687,0.0039755185,-7.710532e-05,0.0015134899,0.0013800246,0.0020368216,0.0021146336,0.0021576772,0.0031963529,0.0030900808,0.0010121609,-0.00169188,-0.0016317051
MODEM__4_OUT_max,0.0016494641,0.001912948,0.0013254368,0.0015766976,0.0017173961,0.0009776496,-0.0012740568,-0.0025463756,0.0014288347,0.0016515565,-0.0008836101,-0.00019317273,0.00013911587,0.00023944653,0.0013845926,0.00087276497,0.001224368,0.00028835112,0.0003664239,0.0015717938,0.0010395133,0.001751938,-0.002099012,-0.0011955443,-0.0011189191
MODEM__5_IN_mean,0.02616457,0.024680309,0.025843933,0.026006686,0.026630895,0.027083185,0.02058325,0.0014703437,0.026021259,0.026635012,0.02818964,0.0028462824,0.030401656,0.029267073,0.02337894,0.024322212,0.024888974,0.025513727,0.02700867,0.026412558,0.026439767,0.023067892,0.021633765,0.021470757,0.02192606
MODEM__5_IN_std,-2.3921864e-05,-5.2321725e-06,7.4735385e-06,1.4430244e-05,0.00010005338,1.1929803e-05,8.858645e-05,-2.9151339e-05,-0.0001222618,-2.4689936e-05,-5.04395e-06,0.00011300165,-0.00016136632,-0.00015399557,5.774028e-05,2.037522e-05,2.5320838e-05,-4.05094e-05,1.8903813e-05,-3.3368797e-05,5.2791645e-05,4.7495756e-05,-8.67368e-06,-2.1580943e-06,1.9402689e-05
MODEM__5_IN_min,0.0013274548,0.0018102793,0.002007911,0.0019976476,0.0022258211,0.0022299918,0.00022512795,0.0004130934,0.0020843616,0.002451378,0.001536137,0.0015011666,0.0023899323,0.00242456,0.0016355047,0.001557061,0.002021093,0.0014472671,0.0020220526,0.002178545,0.002063503,0.0020454256,0.0020587568,0.0019236795,0.0013910367
MODEM__5_IN_max,0.00040907026,0.00021516283,0.00036529134,0.00037445177,0.00039718524,0.00037419738,0.0009293872,0.00092197116,0.0003621088,0.00021029936,0.00010297178,0.00013624963,0.00016059732,0.00019711403,0.0002127273,0.0002162756,0.00021088951,0.00020879046,0.00021477893,0.0002240098,0.00021328487,0.00021744658,0.00037032794,0.00092226715,0.00095150305
MODEM__5_OUT_mean,0.011899837,0.012423855,0.011842717,0.011780535,0.012727578,0.012125635,-0.00076824,-0.0007521543,0.011734507,0.012782399,0.013961315,0.016641995,0.016531145,0.016436717,0.011779165,0.0116380155,0.013983563,0.015931722,0.013737846,0.011718013,0.011721987,0.010045904,0.0078732595,0.00055176514,0.0001828894
MODEM__5_OUT_std,8.307748e-05,-0.00014787396,-0.00015639424,-0.00014438412,-8.998767e-05,0.0009628052,4.3436985e-06,1.3882487e-05,-0.00016882089,-0.00013287154,0.0011564536,0.00085627584,0.00081518805,0.0009145998,-6.6961744e-05,4.2769774e-05,-0.00012678126,1.7438246e-05,-0.00012516155,-5.97964e-05,-0.00016646016,-0.00013732613,4.9090646e-05,-3.2061937e-05,1.2352187e-05
MODEM__5_OUT_min,0.006333753,0.0051020994,0.0055597075,0.0060319374,0.006388245,0.0059564435,-0.00095235877,-0.00058234634,0.0052377204,0.0059942575,0.0065400084,0.009011045,0.009185247,0.009437077,0.0054163015,0.005390538,0.005857425,0.00610429,0.005869414,0.0055882526,0.0057944255,0.005458073,0.005107573,0.00016970385,-0.00012295108
MODEM__5_OUT_max,0.0004049768,0.0003378202,0.0004565642,0.0005104994,0.00050271204,-3.7510606e-05,-1.478468e-06,-6.0912666e-06,0.0003714007,0.00049735274,1.2897349e-05,0.0003565405,0.00040749545,0.00028911344,0.00044542452,0.00033472368,0.00035454723,0.0003119938,0.00048566668,0.000493566,0.0005331567,0.00033037047,0.00036899702,-2.1220327e-05,0.000100494944
MODEM__8_IN_mean,0.00023101631,0.00010184844,-6.0981652e-05,-9.471959e-05,5.0472074e-05,0.000104082865,-2.203702e-05,-6.0329327e-05,-5.7022284e-05,5.455091e-06,-4.7436715e-05,5.8729594e-05,7.946026e-05,5.4316006e-05,-4.109738e-05,-2.1264768e-05,-4.915993e-05,-2.4628442e-05,-1.4240642e-05,-3.151488e-05,-6.4144842e-06,-2.7837928e-05,-3.0372561e-05,-3.0356825e-05,-2.9496354e-05
MODEM__8_IN_std,4.964068e-06,0.00012653123,-8.2431594e-05,-0.00013784047,-8.535113e-05,-4.2601034e-05,-2.6517358e-05,-8.7318935e-05,-0.000101847385,-6.1483115e-05,-4.742012e-05,0.00075349334,0.000281071,0.00074817165,-6.2555184e-05,-0.0001205616,5.6074754e-05,-0.000108235006,0.00040914534,-3.3748405e-05,-7.0551185e-05,-7.774079e-05,5.1408144e-05,-8.982336e-05,-3.489231e-05
MODEM__8_IN_min,-0.00019866673,-0.000109784356,6.427161e-05,-0.00024681728,-0.00013230504,3.9782368e-05,-0.0001257975,0.00022444349,-0.0001365809,-0.00018593311,-0.00011361233,0.0057474743,0.0057991412,0.005581934,0.000131477,0.00012116662,1.5485513e-05,-5.471251e-06,0.0001304501,1.532536e-06,-4.430243e-05,9.331212e-05,-0.00020436391,-0.00015077493,-0.00017642949
MODEM__8_IN_max,7.229936e-05,6.187856e-05,1.02997465e-05,-7.273606e-05,-1.7867105e-05,-3.9058992e-05,-6.104621e-05,-4.9273847e-05,-5.9758673e-05,-8.2268845e-05,0.00024390778,7.586522e-05,0.00023475583,-8.3676285e-05,8.528004e-05,-1.6010681e-05,-5.8226633e-05,0.0002880974,-0.00014954232,-1.4124547e-05,-3.8513273e-05,-0.00025138678,-0.00023331915,5.8438836e-05,4.0428953e-05
MODEM__8_OUT_mean,1.4412475e-05,-1.9514946e-05,3.9022925e-06,-4.0861476e-05,3.3845245e-05,7.238082e-05,-7.3546e-05,-0.00022591207,-4.429279e-05,2.4349029e-05,1.6193819e-05,0.0014081438,0.00229343,0.0022501424,0.00012363167,0.00014440114,0.00023781705,0.0009552518,0.0018293995,-7.277027e-05,-6.0320337e-05,2.956446e-05,-4.9188366e-05,-0.00019776513,-0.00016742377
MODEM__8_OUT_std,-0.00022664158,-1.9705234e-05,0.00012883377,-0.00019457408,7.293448e-05,-0.0001840786,-8.8366425e-05,-8.874109e-05,7.662819e-05,6.149264e-05,0.00053085876,0.00088176434,0.0006981616,0.0006257323,-0.00019562732,0.00062365516,-0.00022920703,0.00061156,0.00094006414,-0.0002820106,-0.00028641688,-0.00020953298,-0.00019061954,-0.00011676755,-8.4340536e-05
MODEM__8_OUT_min,-0.0017069009,-0.0014488994,-0.0014990696,-0.0013846988,-0.0015079549,-0.0014470118,-0.0015705874,-0.0018343162,-0.0014489073,-0.0016706581,0.0069090473,0.006956333,0.0068422495,0.0066283667,-0.0015536083,-0.0013061676,-0.0012877446,0.006842051,0.006848503,-0.0016154269,-0.0016262601,-0.0020776433,-0.0021636975,-0.0018869224,-0.0021582278
MODEM__8_OUT_max,-7.991348e-05,0.00012668813,8.242728e-05,-7.5528056e-05,0.000143179,-7.840398e-05,-7.308548e-05,-8.21967e-05,7.5845615e-05,7.5104355e-05,-4.9394963e-05,5.1467494e-05,0.0003044123,7.43424e-05,0.00014961694,0.00016354446,0.00015602844,8.793696e-05,0.00014009367,0.00015244012,0.00023722737,-0.00010659383,-8.937137e-05,-7.117865e-05,-6.629038e-05
MODEM__9_IN_mean,-0.00048180352,-0.00045098233,-0.0004874716,-0.0003966456,-0.0003851979,-0.00037835084,-0.00046308024,-0.0005414069,-0.0004008909,-0.00044827836,-0.00022870321,0.0018337329,0.0018038229,0.001846445,-0.00049285253,-0.000383005,-0.00051314844,-0.00027599095,-0.00043420805,-0.0005168366,-0.00049739104,-0.0004458675,-0.00034012625,-0.00012754813,0.0009895561
MODEM__9_IN_std,-0.00018849413,-2.555783e-07,-0.0001434181,-0.00013290418,-0.00013275824,-7.6961056e-05,-0.00010076784,-0.000106127656,-6.75181e-05,-0.00018693805,-0.00015404828,0.0001724895,0.00035058803,0.0003233686,-0.000112865615,-0.00022060727,-7.656483e-05,6.1199775e-05,2.6790083e-05,-8.087026e-05,-0.000120548764,-6.101229e-05,0.000117162745,5.0966178e-06,2.2285358e-05
MODEM__9_IN_min,-0.00010344411,-0.0001092895,-0.00012549803,-0.00016644492,-0.00013528712,-0.00015265148,-0.0002005737,5.2003415e-06,-0.00013172174,-0.0001813804,-0.00013859854,0.0020137497,0.001775949,0.0012811484,-0.00011335023,-0.000108177264,-0.00021606647,-0.00018010945,0.00018466428,-0.00019382771,-0.00017755025,-0.00017495343,-0.00012912932,0.0009790402,-9.928622e-05
MODEM__9_IN_max,-0.00013141033,-0.00010597032,-8.943561e-05,-0.00012444239,-0.00012447617,-0.00010027955,-0.00094816723,-0.0001291275,0.00014247601,-0.00014465538,-2.74276e-05,0.00012991637,0.00051450054,-0.00018940776,-0.00014179564,-0.00013600536,-0.000140335,-0.00013259526,-0.00015748414,-4.2121123e-05,5.7778023e-05,-0.00067121524,-0.00018604958,-5.9672475e-05,0.00020234231
MODEM__9_OUT_mean,-0.00016514551,-0.00010318752,0.00073365634,-0.00012869944,0.00030139054,-0.00010717096,-6.843925e-05,-8.4121006e-05,-9.4290415e-05,-0.00013081596,-0.00015855057,0.00038822484,0.0005166517,0.000262167,0.0005611578,-0.00020260797,0.0006961909,0.00031260974,0.0006787633,0.00045442733,0.0006791096,-6.591772e-05,-8.178571e-05,-0.00010086151,-9.961882e-05
MODEM__9_OUT_std,-0.0013430082,-0.00077748345,-0.00075048243,-0.000605993,-0.0008782705,-0.0006998618,-0.00046133815,-0.00043842496,-0.0006226678,-0.00069275807,0.0028743884,0.0029341422,0.002953014,0.0032163044,-0.00074589846,-0.0008578749,-0.0008842201,0.003121532,-0.0014185763,-0.0006828282,-0.0011593326,-0.0003109448,-0.00024721454,-0.0003686069,-0.00032192486
MODEM__9_OUT_min,-0.00023828636,-0.00035135512,-0.00019497579,-0.0001093528,0.00048507864,-8.805415e-05,-0.00052574265,-0.00015464865,-0.000111707785,-0.00040488582,0.002732093,0.0022566838,0.0025974163,0.0023315449,0.0006426468,-0.00065366714,0.0005775673,0.0008385894,9.519442e-05,0.00084835134,-0.00027659364,-0.00034185874,-8.960443e-05,-0.0001692263,-6.372563e-05
MODEM__9_OUT_max,-0.00012882594,-8.369979e-05,0.0012092687,-0.00014487436,0.0014743971,-0.00014930405,-0.0002035685,-0.00017197912,-6.608624e-05,-0.00012866166,-0.0002845203,0.00076207943,0.00076102006,0.0009821102,0.0014933607,0.0009949835,0.0017140075,0.0012191805,0.0013306619,0.0012466363,0.0017816513,-0.00015903848,-0.0001298517,-0.00015818697,-0.0002064796
